argument_id,proposal_id,aspect_name,aspect_description,argument_type,argument
751,2538,Impacto económico,El impacto financiero de la tasa sobre los propietarios de perros,support,El que tiene perro tiene para pagar una tasa. A mi me parece bien.
752,2538,Impacto económico,El impacto financiero de la tasa sobre los propietarios de perros,attack,"una tasa sería a cara de recaudar; b regresiva pagan todos igual, también gente con poca renta a la que a lo mejor el perro le hace necesaria compañía"
753,2538,Impacto económico,El impacto financiero de la tasa sobre los propietarios de perros,attack,"Los dueños de perros pagamos una tasa cuando ponemos el chip a nuestros perros, y todos los años pagamos una tasa cuando ponemos a nuestros perros las vacunas obligatorias."
754,2538,Alternativas a la tasa,Otras soluciones propuestas en lugar de la tasa,support,"La mejor propuesta creo es la del ADN que anda por ahí, y un sistema de multas eficaz."
755,2538,Alternativas a la tasa,Otras soluciones propuestas en lugar de la tasa,attack,"Me parece una buena idea lo de pagar una tasa. Y también el que quierra perro que acarre con todos sus gastos, incluidas las bolsitas para recoger las heces, que pagamos todos."
756,2538,Impacto social,Las consecuencias sociales de la implementación de la tasa,support,Me parece que la intolerancia con lo que respecta a los que tenemos un perro da que pensar.
757,2538,Impacto social,Las consecuencias sociales de la implementación de la tasa,attack,Me alegro que comparta la propuesta! Enhorabuena por ser buen dueño de perro y su civismo! Ojalá hubiera muchas más personas como usted.
758,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",support,Yo voto para que no se célebre nunca más ninguna victoria deportiva dentro de la capital...
759,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",support,A trabajar como Dios manda y a circular todos correctamente...
760,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",support,Si pero eso solo lo sabe el vecino que lo sufre...
761,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",support,Por supuesto que trasladaría toda aquella celebración que cause problemas y molestias a los que lo sufren...
762,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",attack,Usted lanza esta iniciativa porque no quiere que los homosexuales... festejen en el centro de la ciudad...
763,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",attack,"Por cierto, la fiesta del orgullo gay fomenta la tolerancia..."
764,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",attack,Yo quiero que todas las celebraciones se queden donde están y que se regulen debidamente...
765,2551,Celebraciones en el centro de la ciudad,"Consideraciones sobre la realización de eventos en el centro de la ciudad, como fiestas deportivas, desfiles militares y manifestaciones.",attack,Por supuesto las de los barrios. Hay multitud de barrios que celebran sus fiestas...
766,2551,Tolerancia y respeto en celebraciones,"Discusión sobre la tolerancia y el respeto en las celebraciones públicas, especialmente en relación con la comunidad LGBT.",support,"Estoy muy de acuerdo, la última fue insufrible para los vecinos de Centro, por lo largo, la suciedad y el ruido..."
767,2551,Tolerancia y respeto en celebraciones,"Discusión sobre la tolerancia y el respeto en las celebraciones públicas, especialmente en relación con la comunidad LGBT.",support,Tachar de homofobia como argumento es un sin argumento...
768,2551,Tolerancia y respeto en celebraciones,"Discusión sobre la tolerancia y el respeto en las celebraciones públicas, especialmente en relación con la comunidad LGBT.",support,"Ruidos, suciedades, cortes de tráfico etc. Y no hablamos de un par de horas, son días y horas interminables para los que lo sufrimos..."
769,2551,Tolerancia y respeto en celebraciones,"Discusión sobre la tolerancia y el respeto en las celebraciones públicas, especialmente en relación con la comunidad LGBT.",attack,Que se generan en cualquier fiesta y para lo que podría haber lanzado una propuesta para una mayor regulación...
770,2551,Tolerancia y respeto en celebraciones,"Discusión sobre la tolerancia y el respeto en las celebraciones públicas, especialmente en relación con la comunidad LGBT.",attack,"A demás que la tolerancia es cosa de ambas partes, nosotros tenemos que aguantar no entiendo la fiesta porque tampoco hay la fiesta del orgullo heterosexual..."
771,2551,Tolerancia y respeto en celebraciones,"Discusión sobre la tolerancia y el respeto en las celebraciones públicas, especialmente en relación con la comunidad LGBT.",attack,Me temo que como intolerante se acaba de retratar usted mismo con sus comentarios...
772,2551,Regulación de Fiestas Públicas,Discusión sobre la necesidad de regular las fiestas públicas para minimizar las molestias a los vecinos.,support,Invitaría a los responsables municipales en este área a que vengan a oler por las calles aledañas a la Plaza de España...
773,2551,Regulación de Fiestas Públicas,Discusión sobre la necesidad de regular las fiestas públicas para minimizar las molestias a los vecinos.,support,"Nadie en mi barrio quiere esas fiestas, pregunten a comerciantes, también de bares y restaurantes..."
774,2551,Regulación de Fiestas Públicas,Discusión sobre la necesidad de regular las fiestas públicas para minimizar las molestias a los vecinos.,support,Es la imposición de un colectivo. Espero que se pueda actuar por parte del ayuntamiento para evitar las múltiples incomodidades que tendremos que aguantar los vecinos.
775,2551,Regulación de Fiestas Públicas,Discusión sobre la necesidad de regular las fiestas públicas para minimizar las molestias a los vecinos.,attack,Por supuesto las de los barrios. Hay multitud de barrios que celebran sus fiestas y durante aproximadamente una semana los vecinos tienen que aguantar los inconvenientes que conlleva...
776,2551,Regulación de Fiestas Públicas,Discusión sobre la necesidad de regular las fiestas públicas para minimizar las molestias a los vecinos.,attack,Yo quiero que todas las celebraciones se queden donde están y que se regulen debidamente de forma que todos los madrileños tengamos opción a participar en aquellas que más se adecuen a nuestros gustos y preferencias...
777,2576,Limpieza Pública,Responsabilidad en la limpieza de espacios públicos.,support,"No se trata de obligarles a limpiar por supuesto, pero sí a concienciar a todos los que ensucian de forma innecesaria su entorno lo que no deben hacer."
778,2576,Limpieza Pública,Responsabilidad en la limpieza de espacios públicos.,support,"Aplaudo tu iniciativa, y creo que podría tener una repercusión social importante."
779,2576,Limpieza Pública,Responsabilidad en la limpieza de espacios públicos.,support,Los que hacen botellones deberían recoger los desperdicios y además no mear en vía pública.
780,2576,Limpieza Pública,Responsabilidad en la limpieza de espacios públicos.,attack,No hay que generalizar con todo el colectivo universitario.
781,2576,Limpieza Pública,Responsabilidad en la limpieza de espacios públicos.,attack,La alcaldesa no tiene legitimidad para hacerles limpiar las calles.
782,2576,Limpieza Pública,Responsabilidad en la limpieza de espacios públicos.,attack,"Es injusto, pues la mayoría no ha podido votar la composición del Ayuntamiento de Madrid."
783,2576,Empleo Público,Oferta de empleos públicos en actividades de limpieza.,support,Los empleos públicos se deben ofrecer a todos los ciudadanos.
784,2576,Empleo Público,Oferta de empleos públicos en actividades de limpieza.,support,"Si saliera una oferta de empleo público para limpiar un colegio, la solicitarías en la zona que más cerca te pille."
785,2576,Empleo Público,Oferta de empleos públicos en actividades de limpieza.,attack,"No se deberían ofrecer empleos públicos en función de en qué colectivo te encuentres, sino a todos los ciudadanos por igual."
786,2576,Empleo Público,Oferta de empleos públicos en actividades de limpieza.,attack,Muéstrame una encuesta que diga que sólo los universitarios ensucian la calle.
787,2576,Educación Ambiental,Concienciación sobre la importancia de mantener el entorno limpio.,support,Educación! Concienciar a todos los que ensucian de forma innecesaria su entorno.
788,2576,Educación Ambiental,Concienciación sobre la importancia de mantener el entorno limpio.,support,"En el colegio de mi hijo hacen batallón de reciclaje, conciencian al resto informando y vigilando que cumplen con las normas de limpieza."
789,2576,Educación Ambiental,Concienciación sobre la importancia de mantener el entorno limpio.,attack,"No hay que enseñar sólo a los jóvenes estudiantes, sino a todos, para evitar convertir a nuestros hijos en unos guarros."
790,2576,Educación Ambiental,Concienciación sobre la importancia de mantener el entorno limpio.,attack,"No solo la gente que hace botellón ensucia, sino también los propios alumnos durante el día."
791,2944,Utilización de recursos,Uso de recursos del Ministerio de Defensa para actividades no militares,support,el encontrar en que pueden ayudar a esos países cos sus muy enormes recursos y que se visibiliza una vez al año en el antiguo día de la hispanidad mediante actos de entrega de material o de reunión con las autoridades de estos países en relación a las actividades de colaboración no militar.
792,2944,Utilización de recursos,Uso de recursos del Ministerio de Defensa para actividades no militares,attack,"La cuestión es que ese dinero proviene del Ministerio de Defensa. Si ese ministerio no invirtiese ese dinero en el desfile, se invertiría en otra cosa relacionada con defensa, no en los parados."
793,2944,Impacto económico,Gasto en desfiles versus inversión en necesidades sociales,support,"A mí opinión 800 mil euros daría de comer a muchas familias y a crear algún puesto de trabajo ya sea funcionarios o privados, se que el ejército cumple su función pero ese dineral es de todos y debería usarse para todos por ejemplo."
794,2944,Impacto económico,Gasto en desfiles versus inversión en necesidades sociales,attack,"No estoy de acuerdo con el desfile militar, pero tampoco estoy de acuerdo con lo que dices. Si por gasto fuera, el actual desfile cuesta menos de la mitad que otros años, y no llega ni a la mitad de los que se gastan otros países en lo mismo."
795,2944,Relevancia cultural,Importancia del desfile en términos de tradición y cultura,support,"Bueno, pues es que se me había pasado poner lo más importante: en el día de hermanamiento entre España y los países de LatinoAmérica el ejército no tiene nada que ver ni nada que hacer."
796,2944,Relevancia cultural,Importancia del desfile en términos de tradición y cultura,attack,"No lo sé, pero en el día nacional de España, que coincide con la fiesta de la hispanidad y del Pilar el desfile estaba petado de madrileños. Yo no fui pero un acto a nivel español, que se retransmite por cadenas principales y de repercusión internacional excelente para el turismo de Madrid."
797,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,support,En su día el gobierno italiano encargó varias consultorías... que buscaban algo más.
798,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,support,La decisión de desplegar la red nacional de monitorización de EMF se tomó para contrarrestar el ampliamente extendido temor... de peligros sobre la salud debidos a la exposición a la EMF.
799,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,support,Según este video son torres de destrucción masiva... Mensaje de Anonymous en relación con el WiFi.
800,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,support,"El progreso conlleva un declive en la calidad de vida... es un motivo más para redoblar la lucha, contra la comida basura y las radiaciones peligrosas."
801,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,support,Lo de Italia es de uso militar y policial... lo que detectan son las interferencias en las señales de telefonía producidas por aeronaves volando a baja altitud.
802,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,attack,Esto es una patraña que nos quieren hacer creer algunos charlatanes.
803,3044,Red de Vigilancia,La necesidad y eficacia de una Red de Vigilancia.,attack,"Hay miles de señales de radiofrecuencia, que atraviesan nuestros cuerpos diariamente, tanto naturales como provocadas por el hombre... El progreso trae consigo estas cosas, y es inevitable."
804,3044,Riesgos para la salud,Los posibles riesgos para la salud asociados con la tecnología y el medio ambiente.,support,"¿Sabes si alguna autoridad se ha molestado en hacer un mapa epidemiológico, que vincule los casos de cáncer y de leucemia con la situación geográfica del individuo?"
805,3044,Riesgos para la salud,Los posibles riesgos para la salud asociados con la tecnología y el medio ambiente.,support,"Hay una diferencia. Si usted conecta un aparato a la red y se estropea por sobrevoltaje... la radiación nos penetra y a muchos, perdón por la expresión, les da por culo a tod@s por igual."
806,3044,Riesgos para la salud,Los posibles riesgos para la salud asociados con la tecnología y el medio ambiente.,attack,"La radiofrecuencia no es contaminación, al menos la que provocan las instalaciones normales en las ciudades."
807,3044,Riesgos para la salud,Los posibles riesgos para la salud asociados con la tecnología y el medio ambiente.,attack,"No hay ninguna forma de evitar las radiofrecuencias, es que hasta los microondas las producen."
808,3044,Impacto social y económico,Las implicaciones sociales y económicas de las propuestas tecnológicas.,attack,"Me parece malgastar el dinero de todos los contribuyentes... las ondas van por el aire y te atraviesan, y es lo que hay."
809,3044,Impacto social y económico,Las implicaciones sociales y económicas de las propuestas tecnológicas.,attack,"Si hombre, si lo que tu digas. Vamos que es inevitable y nos tenemos que morir de cáncer y leucemia para que otros se forren, en nombre del progreso."
810,3044,Impacto social y económico,Las implicaciones sociales y económicas de las propuestas tecnológicas.,attack,Hay que poner también un medidor de gases de efecto invernadero en el culo de las vacas... Esa tasa de la que hablas acabaremos pagándola los de siempre.
811,3044,Viabilidad y necesidad de regulación,La viabilidad de implementación de medidas de control y su necesidad.,support,"Esto no es un informe hecho por una consultora, de parecerse a algo se parece más a las cámaras de vigilancia para hacer cumplir con la normativa de velocidad máxima."
812,3078,Viabilidad de Transporte Público,Evaluación de la implementación de transporte público en áreas específicas,support,"salgan rutas con inicios y destinos coincidiendo con intercambiadores de autobuses príncipe pío, legazpi, conde de casal, Av América, Moncloa y vayan directos a destinos específicos de polígonos, grandes parques empresariales."
813,3078,Viabilidad de Transporte Público,Evaluación de la implementación de transporte público en áreas específicas,attack,Meter autobuses en la M30 y la M40 y donde realizarían las paradas? En la M30 apenas hay espacio para hacer apeaderos para los autobuses y menos en la zona de los túneles...
814,3078,Impacto en el Tráfico,Consideraciones sobre cómo la propuesta afecta el flujo de tráfico,support,Veo necesario meter autobuses en la M-30 y M-40 obviamente sin paradas en medio.
815,3078,Impacto en el Tráfico,Consideraciones sobre cómo la propuesta afecta el flujo de tráfico,attack,Yo creo que meter autobuses en la M-30 y M-40 solo agravaría el problema...
816,3078,Impacto en el Tráfico,Consideraciones sobre cómo la propuesta afecta el flujo de tráfico,attack,"Pero todo esto no quita que si metes un vehículo torpe, como es el autobús, entorpezca aún más la ya colapsada circulación..."
817,3078,Percepción Social y Económica,Percepciones y opiniones sobre las diferencias socioeconómicas relacionadas con la propuesta,attack,"No he dicho que usted sea rico, he dicho que como vive en el norte no entiende el problema porque va al contrario del atasco..."
818,3078,Alternativas de Transporte,Sugerencias para mejorar el sistema de transporte actual,support,En nueva york hay lineas de metro expresa que no paran en todas las paradas y tienen otras vías. Por que no se puede hacer en autobús? No tendría que hacer paradas...
819,3165,Ejecución,Dificultades prácticas para implementar la propuesta,support,"sería difícil de ejecutar, pero creo que no estaría mal que se le diese una vuelta a lo que planteas"
820,3165,Ejecución,Dificultades prácticas para implementar la propuesta,support,La idea se podría llevar a cabo por fases
821,3165,Ejecución,Dificultades prácticas para implementar la propuesta,attack,tendrías que poner camiones especiales que recojan las basuras en los portales y las lleven al metro
822,3165,Ejecución,Dificultades prácticas para implementar la propuesta,attack,Tendrías que hacer accesos especiales verticales en el metro para los contenedores de basura
823,3165,Ejecución,Dificultades prácticas para implementar la propuesta,attack,necesita un estudio detallado de estación por estación
824,3165,Ejecución,Dificultades prácticas para implementar la propuesta,attack,"Sería mejor que al entrar en el metro en sus infraestructuras los contenedores de basura fueran sellados antes, herméticos, por higiene y seguridad para las personas"
825,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,support,transportarla a través de túneles - sellados o como fuera para evitar olores
826,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,support,los olores no permanecerían de igual manera que ni en los túneles ni en las estaciones permanece el olor de los madrileños para el día siguiente
827,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,support,"Los contenedores tendrían que estar sellados antes de entrar en el metro, y desinfectados por fuera tanto en lo que respecta a higiene sanitaria como a olores"
828,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,attack,el problema relacionada con los olores e higiene ya que el metro es un servicio para personas usado por millones de personas
829,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,attack,"si ya en verano hace un calor que no se aguanta, imagina compartiendo túneles con vagones que transportan basura"
830,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,attack,"Hasta cuando van vacíos los camiones de basura, huelen que atruenan"
831,3165,Olores e higiene,Preocupaciones sobre los olores y la higiene en la red de metro,attack,"Aunque no se compartan, el olor permanece segurísimo"
832,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,support,La recogida y transporte de basuras se haría en las horas que la red de metro estuviese cerrada
833,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,support,podrían bajar los cubos por la noche y esperar a que pase el vagón habilitado para transportar los cubos de basura
834,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,support,"Los operarios de limpieza no se quedarían sin trabajo, se les recolocaría en tareas de limpieza"
835,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,attack,"el metro más cercano dista a más de 500 metros, y seguramente la gente se cabrearía mucho si tiene que recorrer esa distancia para ir a tirar la basura"
836,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,attack,si no se ha hecho ya es por un problema de seguridad ciudadana
837,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,attack,necesitaríamos muchos traslados en furgonetas para llevar la basura a las estaciones de metro
838,3165,Impacto en la operación del metro,Cómo afectaría la propuesta a la operación normal del metro,attack,los contenedores de basura están rodeados de plásticos y de botellas y otras basuras que la gente no atina a poner dentro porque no quiere o porque no cabe
839,3165,Viabilidad económica,Costos y beneficios económicos de la propuesta,support,"Mi única preocupación es el coste de adaptación. Mejor invertir en reducir residuos, vía sanción, a los vecinos incívicos"
840,3165,Viabilidad económica,Costos y beneficios económicos de la propuesta,support,no veo porque el coste sería más caro que tu solución de poner puntos limpios
841,3165,Viabilidad económica,Costos y beneficios económicos de la propuesta,support,Si bien no todos los ciudadanos tienen una boca de metro cerca si muchos. Considerala una propuesta complementaria al sistema actual
842,3165,Viabilidad económica,Costos y beneficios económicos de la propuesta,attack,"Creo que tu propuesta es extremadamente cara, y solo beneficia a las constructoras"
843,3165,Viabilidad económica,Costos y beneficios económicos de la propuesta,attack,Los costes son más económicos los de recogida neumática que utilizar el metro
844,3165,Viabilidad económica,Costos y beneficios económicos de la propuesta,attack,la malloría de vecinos están bastante lejos de la boca de metro
845,3165,Accesibilidad y conveniencia,Facilidad de acceso y conveniencia para los ciudadanos,support,"aunque fuese una minoría de gente la que va al metro todas las mañanas o vive cerca de una boca de metro, esa minoría estamos hablando de cientos de miles de personas"
846,3165,Accesibilidad y conveniencia,Facilidad de acceso y conveniencia para los ciudadanos,attack,la mayoría de vecinos están bastante lejos de la boca de metro
847,3165,Accesibilidad y conveniencia,Facilidad de acceso y conveniencia para los ciudadanos,attack,las personas con movilidad reducida odian los actuales cubos imposibles de abrir las cúpulas recogida de cristal con la boca tan alta y los espacios que ocupan en la calle que nos cortan el paso
848,3481,Impacto en Propietarios Particulares,Consideraciones sobre cómo la propuesta afecta a los propietarios individuales de viviendas.,support,"No estoy de acuerdo, hay otras maneras de garantizar a las personas un subsidio."
849,3481,Impacto en Propietarios Particulares,Consideraciones sobre cómo la propuesta afecta a los propietarios individuales de viviendas.,support,"Una persona con casa en propiedad hereda una casa, esta persona tiene hijos y quiere que esa casa sea para ellos, como no te puedes fiar de la gentuza de este país decides no alquilarla y dejarla vacia hasta que tengan edad de independizarse."
850,3481,Impacto en Propietarios Particulares,Consideraciones sobre cómo la propuesta afecta a los propietarios individuales de viviendas.,attack,"Considero la vivienda como una necesidad, esta propuesta implicaría a todos, gente hay muy buena como mala, esto se solucionaría creando un registro de estas personas que destrozan las casas y se pidan informes para alquilar."
851,3481,Impacto Económico,Evaluación de las consecuencias económicas de la propuesta.,support,"Bajarías el precio, efectivamente, pero obligarías a gente a pedir menos valor con tal de venderla o alquilarla a cualquier precio."
852,3481,Impacto Económico,Evaluación de las consecuencias económicas de la propuesta.,attack,"Bajaría sí el alquiler y la venta, pero de esta forma todo el mundo podría tener un techo."
853,3481,Especulación Inmobiliaria,Enfoque en cómo la propuesta aborda la especulación inmobiliaria.,support,Especula el que alquila a precios abusivos.
854,3481,Especulación Inmobiliaria,Enfoque en cómo la propuesta aborda la especulación inmobiliaria.,attack,"El que quiere alquilar su casa o venderla lo hace, pero con sus condiciones."
855,3481,Inclusión de Entidades Financieras,La inclusión de bancos y entidades financieras en la propuesta.,support,"Impuesto para todos y todas particulares, entidades financieras, administraciones públicas."
856,3481,Inclusión de Entidades Financieras,La inclusión de bancos y entidades financieras en la propuesta.,attack,"Estoy de acuerdo en multar a los bancos, pero un ciudadano particular no debería de estar obligado a alquilar su casa aunque tenga mucha pasta."
857,3587,Seguridad en el carril autobús,La incidencia de motos y bicicletas en la seguridad del carril autobús.,support,"los autobuses tiene que frenar en seco, con el consiguiente peligro para los ocupantes cuando las motos se meten a saco delante de ellos"
858,3587,Seguridad en el carril autobús,La incidencia de motos y bicicletas en la seguridad del carril autobús.,support,"Si lo tuvieran prohibido, se evitaría esto"
859,3587,Seguridad en el carril autobús,La incidencia de motos y bicicletas en la seguridad del carril autobús.,attack,Pero no me quejo porque el carril es del autobús y los demás tenemos que usarlo sin estorbar
860,3587,Seguridad en el carril autobús,La incidencia de motos y bicicletas en la seguridad del carril autobús.,attack,"nunca he hecho frenar a un autobús, más que nada por mi integridad"
861,3587,Flujo de tráfico,Cómo afectan las motos y bicicletas al flujo normal del tráfico en el carril autobús.,support,"las motos lo utilizan para adelantar, cambiando de carril cuando les interesa y más de una y dos veces los autobuses tiene que frenar en seco"
862,3587,Flujo de tráfico,Cómo afectan las motos y bicicletas al flujo normal del tráfico en el carril autobús.,attack,las bicicletas tienen su carril
863,3587,Flujo de tráfico,Cómo afectan las motos y bicicletas al flujo normal del tráfico en el carril autobús.,attack,nunca he visto maniobras que hallan entorpecido el tráfico de los autobuses
864,3587,Prioridad de transporte público,La necesidad de dar prioridad al transporte público sobre vehículos privados como motos y bicicletas.,support,Cualquier servicio público debe tener prioridad sobre uno privado
865,3587,Prioridad de transporte público,La necesidad de dar prioridad al transporte público sobre vehículos privados como motos y bicicletas.,support,El carrilbus es un servicio público
866,3587,Prioridad de transporte público,La necesidad de dar prioridad al transporte público sobre vehículos privados como motos y bicicletas.,attack,El único sentido que le veo a esta propuesta es la de evitar que el coche privado entorpezca a los autobuses
867,3587,Contaminación y salud pública,El impacto de motos y bicicletas en la contaminación y la salud pública.,support,una moto contamina tanto como un coche y cabe menos gente
868,3587,Contaminación y salud pública,El impacto de motos y bicicletas en la contaminación y la salud pública.,support,"No son problemas de espacio, sino de salud pública"
869,3587,Contaminación y salud pública,El impacto de motos y bicicletas en la contaminación y la salud pública.,attack,las bicicletas se imponen como una de las soluciones a problemas urbanos como la contaminación
870,3587,Uso eficiente del espacio,Consideraciones sobre el uso eficiente del espacio en el carril de autobús por motos y bicicletas.,support,en el espacio de un vehículo pueden llegar a caber 6 motos
871,3587,Uso eficiente del espacio,Consideraciones sobre el uso eficiente del espacio en el carril de autobús por motos y bicicletas.,attack,que la moto ocupe menos lugar no tiene relación con al propuesta
872,3587,Conveniencia para ciclistas,La conveniencia de permitir a las bicicletas utilizar el carril de autobús.,support,propondría que los carriles autobús sean válidos para bicicletas
873,3587,Conveniencia para ciclistas,La conveniencia de permitir a las bicicletas utilizar el carril de autobús.,attack,"Las bicicletas no pueden ir por el carril autobús, está prohibido"
874,3587,Conveniencia para ciclistas,La conveniencia de permitir a las bicicletas utilizar el carril de autobús.,attack,"es frustrante que el autobús tenga que ir a 10 km por hora, por culpa de una bicicleta o varias que ocupan su carril"
875,3905,Ruido de Motos,"El ruido generado por motocicletas, especialmente pequeñas, que resulta molesto para los vecinos.",support,"las motos, especialmente las más pequeñas, emiten un ruido muy molesto y, creo, fácilmente subsanable."
876,3905,Ruido de Motos,"El ruido generado por motocicletas, especialmente pequeñas, que resulta molesto para los vecinos.",support,a quien haga ruido innecesario que se le sancione.
877,3905,Ruido de Motos,"El ruido generado por motocicletas, especialmente pequeñas, que resulta molesto para los vecinos.",support,todos los ejemplos que pones en algún país europeo serían sancionables también.
878,3905,Ruido de Motos,"El ruido generado por motocicletas, especialmente pequeñas, que resulta molesto para los vecinos.",attack,"El problema es que para algunos moteros, el ruido de su moto les parece música, pero solo a ellos."
879,3905,Ruido de Motos,"El ruido generado por motocicletas, especialmente pequeñas, que resulta molesto para los vecinos.",attack,si a esa itv voy sin el silenciador y la moto da 115 o 120db ese es el valor que anotan en la ficha técnica y el nivel de ruidos que es permitible por industria.
880,3905,Regulación y Control,La dificultad de regular y controlar el ruido de las motocicletas debido a la variabilidad en los niveles de ruido permitidos y la falta de mediciones estandarizadas.,support,La regulación de los ruidos de escape no es igual para todos ya que según cada moto tienen un nivel de ruidos.
881,3905,Regulación y Control,La dificultad de regular y controlar el ruido de las motocicletas debido a la variabilidad en los niveles de ruido permitidos y la falta de mediciones estandarizadas.,support,"se tienen que hacer en unas condiciones que en mitad de la carretera o ciudad pueden darse, ya que afectarían otros factores."
882,3905,Regulación y Control,La dificultad de regular y controlar el ruido de las motocicletas debido a la variabilidad en los niveles de ruido permitidos y la falta de mediciones estandarizadas.,attack,No es necesaria iniciativa alguna para ello. Bastaría con hacer una campaña policial expresa dotando a los agentes de sonómetros homologados.
883,3905,Regulación y Control,La dificultad de regular y controlar el ruido de las motocicletas debido a la variabilidad en los niveles de ruido permitidos y la falta de mediciones estandarizadas.,attack,"esto ya se puede hacer. Si un vehículo circula emitiendo más decibelios de los permitidos, la policía podría multarle."
884,3905,Impacto en la Salud y Bienestar,"El efecto del ruido de las motocicletas en la salud y bienestar de los vecinos, especialmente en áreas residenciales.",support,"Deberían prohibir el ruido de los tubos de escape de las motos que a mi que vivo en un primer piso, en verano me obligan a estar con las ventanas cerradas."
885,3905,Impacto en la Salud y Bienestar,"El efecto del ruido de las motocicletas en la salud y bienestar de los vecinos, especialmente en áreas residenciales.",support,No se puede aguantar y da igual la hora para rugir en el semáforo que hay debajo de casa.
886,3905,Impacto en la Salud y Bienestar,"El efecto del ruido de las motocicletas en la salud y bienestar de los vecinos, especialmente en áreas residenciales.",attack,"Parece que la ciudad ha de ser un sitio mudo, aquí vivimos muchos y hay que transigir."
887,3905,Impacto en la Salud y Bienestar,"El efecto del ruido de las motocicletas en la salud y bienestar de los vecinos, especialmente en áreas residenciales.",attack,"Que mi vecina la loca no grite de noche, que la seden Que el perro del bloque de al lado no ladre tan fuerte, que no haya perros de más de 20 cm de alto, que ladren flojito."
888,3905,Desafíos de Medición,"Las complejidades y limitaciones en la medición del nivel de ruido de las motocicletas, especialmente en entornos urbanos y condiciones de carretera.",support,El principal problema de las mediciones con sonómetro se tienen que hacer en unas condiciones que en mitad de la carretera o ciudad no pueden darse.
889,3905,Desafíos de Medición,"Las complejidades y limitaciones en la medición del nivel de ruido de las motocicletas, especialmente en entornos urbanos y condiciones de carretera.",support,"las tablas de control se empezaron a hacer a partir de 1985, todos los vehículos anteriores no tienen límite por antigüedad."
890,3905,Desafíos de Medición,"Las complejidades y limitaciones en la medición del nivel de ruido de las motocicletas, especialmente en entornos urbanos y condiciones de carretera.",attack,si a esa ITV voy sin el silenciador y la moto da 115 o 120db ese es el valor que anotan en la ficha técnica.
891,3905,Desafíos de Medición,"Las complejidades y limitaciones en la medición del nivel de ruido de las motocicletas, especialmente en entornos urbanos y condiciones de carretera.",attack,no hay tablas de control para motos de 2t que hacen ruido ya que cuando salieron a la venta no existían estas medidas.
892,4293,Conveniencia,La comodidad y facilidad de viajar con mascotas en el transporte público.,support,Completamente de acuerdo Mónica. Tengo el mismo problema que tú y me encantaría poder ir en metro con mi perro porque es más barato y menos contaminante.
893,4293,Conveniencia,La comodidad y facilidad de viajar con mascotas en el transporte público.,support,"Yo no tengo perro, pero me parece bien siempre y cuando estuviese bien regulado: - Bozal y correa obligatorio. - Limitado a metro y cercanías."
894,4293,Conveniencia,La comodidad y facilidad de viajar con mascotas en el transporte público.,support,"También me planteé la opción de ir en bicicleta, pero a mi parecer Madrid aún no está preparado para eso."
895,4293,Conveniencia,La comodidad y facilidad de viajar con mascotas en el transporte público.,attack,"No es poesía llevar la contraria, y me parece perfecto lo de llevar tu animal a todos los lados, pero donde empieza tu libertad puede acabar la mía."
